ReportLobbyistId,EntityId,FilingPeriodLobbyistId,StatusId,DateAdded,DateClosed,LastDateAmended,PDFFile,MealBeverageExpenses,OtherEntertainmentExpenses,GiftExpenses,OtherExpenses,SpecialEventExpenses,Expenditures,PoliticalContributions
3265,5774,13,5,15-Jan-15,15-Jan-15,15-Jan-15,0_3265_2015_1_15_162058.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3266,4475,13,3,15-Jan-15,15-Jan-15,,0_3266_2015_1_15_17362.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,660.00"
3267,3422,13,3,15-Jan-15,15-Jan-15,,0_3267_2015_1_15_221912.pdf,$256.00,$300.00,$0.00,$0.00,$0.00,$556.00,"$40,875.00"
3268,6144,13,3,15-Jan-15,15-Jan-15,,0_3268_2015_1_15_17912.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3269,4528,13,1,15-Jan-15,,,,,,,,,,
3270,5746,13,3,15-Jan-15,15-Jan-15,,0_3270_2015_1_15_224638.pdf,$62.34,$0.00,$0.00,$0.00,$0.00,$62.34,$0.00
3271,5710,13,3,16-Jan-15,16-Jan-15,,0_3271_2015_1_16_122932.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3272,3777,13,3,16-Jan-15,16-Jan-15,,0_3272_2015_1_16_131146.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3273,3686,13,3,16-Jan-15,16-Jan-15,,0_3273_2015_1_16_132056.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3274,3826,13,3,16-Jan-15,16-Jan-15,,0_3274_2015_1_16_145024.pdf,$607.64,$275.60,$0.00,$0.00,$0.00,$883.24,$0.00
3275,6897,13,3,16-Jan-15,28-Apr-15,,0_3275_2015_4_28_901.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3276,6901,13,1,16-Jan-15,,,,,,,,,,
3277,6912,13,3,16-Jan-15,23-Apr-15,,0_3277_2015_4_23_16102.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3278,3714,13,3,17-Jan-15,17-Jan-15,,0_3278_2015_1_17_115542.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3279,4733,13,3,17-Jan-15,17-Jan-15,,0_3279_2015_1_17_15459.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$500.00
3280,6900,13,1,17-Jan-15,,,,,,,,,,
3281,5770,13,3,19-Jan-15,20-Jan-15,,0_3281_2015_1_20_115624.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,875.00"
3282,5156,13,3,19-Jan-15,19-Jan-15,,0_3282_2015_1_19_18426.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3283,4321,13,3,20-Jan-15,20-Jan-15,,0_3283_2015_1_20_105931.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$58,900.00"
3284,3820,13,3,20-Jan-15,20-Jan-15,,0_3284_2015_1_20_125639.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3285,4222,13,3,21-Jan-15,07-Jan-16,,0_3285_2016_1_7_112838.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$550.00
3286,5930,13,1,22-Jan-15,,,,,,,,,,
3287,3914,13,3,22-Jan-15,22-Jan-15,,0_3287_2015_1_22_13840.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3288,6160,13,3,22-Jan-15,14-Jan-16,,0_3288_2016_1_14_133820.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3289,6952,13,3,22-Jan-15,27-Apr-15,,0_3289_2015_4_27_132626.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3290,4321,14,3,22-Jan-15,22-Jan-15,,0_3290_2015_1_22_15535.pdf,$0.00,$0.00,$0.00,$0.00,"$12,256.50","$12,256.50",$0.00
3291,4353,13,3,23-Jan-15,23-Jan-15,,0_3291_2015_1_23_111515.pdf,$0.00,$0.00,$0.00,$0.00,$275.73,$275.73,$0.00
3292,4608,14,3,23-Jan-15,23-Jan-15,,0_3292_2015_1_23_134743.pdf,"$7,285.12",$0.00,$0.00,$0.00,$0.00,"$7,285.12",$0.00
3293,4752,14,3,27-Jan-15,27-Jan-15,,0_3293_2015_1_27_85410.pdf,$0.00,$0.00,$0.00,$0.00,"$10,009.61","$10,009.61",$0.00
3294,3407,13,1,28-Jan-15,,,,,,,,,,
3295,3407,14,3,28-Jan-15,07-Oct-16,,0_3295_2016_10_7_105447.pdf,$0.00,$0.00,"$27,750.00",$0.00,$0.00,"$27,750.00",$0.00
3296,4248,14,3,28-Jan-15,28-Jan-15,,0_3296_2015_1_28_131325.pdf,$0.00,$0.00,$0.00,$0.00,"$6,962.41","$6,962.41",$0.00
3297,6992,13,1,28-Jan-15,,,,,,,,,,
3298,4480,15,3,28-Jan-15,28-Apr-15,,0_3298_2015_4_28_1118.pdf,$589.95,$0.00,$0.00,$0.00,$0.00,$589.95,$0.00
3299,4913,14,5,28-Jan-15,30-Jan-15,30-Jan-15,0_3299_2015_1_30_64725.pdf,$0.00,$0.00,$0.00,$0.00,$797.85,$797.85,$0.00
3300,4913,15,3,29-Jan-15,30-Apr-15,,0_3300_2015_4_30_145833.pdf,$306.84,$0.00,$0.00,$0.00,"$2,701.78","$3,008.62",$0.00
3301,3383,15,3,30-Jan-15,30-Apr-15,,0_3301_2015_4_30_10473.pdf,$145.15,$0.00,$0.00,$0.00,$0.00,$145.15,$0.00
3302,3383,14,3,30-Jan-15,30-Jan-15,,0_3302_2015_1_30_115440.pdf,$0.00,$0.00,$0.00,$0.00,"$1,148.30","$1,148.30",$0.00
3303,3617,15,3,31-Jan-15,29-Apr-15,,0_3303_2015_4_29_11527.pdf,$794.35,$0.00,"$1,568.25",$0.00,$977.12,"$3,339.72",$0.00
3304,3617,14,3,31-Jan-15,31-Jan-15,,0_3304_2015_1_31_124947.pdf,$0.00,$0.00,$0.00,$0.00,"$3,100.02","$3,100.02",$0.00
3305,3211,15,3,02-Feb-15,27-Apr-15,,0_3305_2015_4_27_121727.pdf,"$1,739.84",$0.00,$0.00,$0.00,$0.00,"$1,739.84",$0.00
3306,7016,15,3,02-Feb-15,09-Apr-15,,0_3306_2015_4_9_222741.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3307,4515,15,3,03-Feb-15,04-May-15,,0_3307_2015_5_4_173057.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3308,6812,15,3,03-Feb-15,01-May-15,,0_3308_2015_5_1_82535.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3309,7058,15,1,03-Feb-15,,,,,,,,,,
3310,7058,12,1,03-Feb-15,,,,,,,,,,
3311,4403,15,3,03-Feb-15,30-Apr-15,,0_3311_2015_4_30_161833.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3312,4518,15,3,04-Feb-15,08-May-15,,0_3312_2015_5_8_14514.pdf,"$4,664.53",$0.00,$922.46,$0.00,$0.00,"$5,586.99",$0.00
3313,3812,15,3,04-Feb-15,30-Apr-15,,0_3313_2015_4_30_10656.pdf,"$1,352.38",$0.00,$0.00,$0.00,$766.31,"$2,118.69",$0.00
3314,3211,14,3,05-Feb-15,05-Feb-15,,0_3314_2015_2_5_123511.pdf,"$4,614.71",$0.00,$0.00,$0.00,$0.00,"$4,614.71",$0.00
3315,4541,15,1,05-Feb-15,,,,,,,,,,
3316,4541,14,3,05-Feb-15,16-Feb-15,,0_3316_2015_2_16_16731.pdf,$0.00,$0.00,$0.00,$0.00,"$4,614.71","$4,614.71",$0.00
3317,5500,15,3,05-Feb-15,30-Apr-15,,0_3317_2015_4_30_154256.pdf,$129.20,$0.00,$0.00,$0.00,"$1,775.46","$1,904.66",$0.00
3318,5500,14,3,05-Feb-15,05-Feb-15,,0_3318_2015_2_5_16150.pdf,"$4,614.71",$0.00,$0.00,$0.00,$0.00,"$4,614.71",$0.00
3319,3670,15,5,06-Feb-15,15-Jan-16,15-Jan-16,0_3319_2016_1_15_10137.pdf,$487.89,$0.00,$0.00,$0.00,$0.00,$487.89,$0.00
3320,3670,14,3,06-Feb-15,06-Feb-15,,0_3320_2015_2_6_9939.pdf,$0.00,$0.00,"$1,743.71",$0.00,$0.00,"$1,743.71",$0.00
3321,4461,15,3,06-Feb-15,27-Apr-15,,0_3321_2015_4_27_10020.pdf,$402.28,$0.00,$0.00,$0.00,$982.82,"$1,385.10",$0.00
3322,4461,14,3,06-Feb-15,06-Feb-15,,0_3322_2015_2_6_115657.pdf,"$2,442.24",$0.00,$0.00,$0.00,$0.00,"$2,442.24",$0.00
3323,6136,15,3,06-Feb-15,06-Feb-15,,0_3323_2015_2_6_15044.pdf,$0.00,$0.00,$0.00,$0.00,"$5,668.26","$5,668.26",$0.00
3324,6165,15,5,06-Feb-15,28-Apr-15,01-Mar-16,0_3324_2016_3_1_145118.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00
3325,4071,15,1,06-Feb-15,,,,,,,,,,
3326,4071,14,3,06-Feb-15,06-Feb-15,,0_3326_2015_2_6_17120.pdf,$0.00,$0.00,$0.00,$0.00,"$5,500.00","$5,500.00",$0.00
3327,6181,15,1,06-Feb-15,,,,,,,,,,
3328,7083,15,1,09-Feb-15,,,,,,,,,,
3329,7081,15,1,09-Feb-15,,,,,,,,,,
3330,3931,15,1,09-Feb-15,,,,,,,,,,
3331,6136,14,3,09-Feb-15,09-Feb-15,,0_3331_2015_2_9_112146.pdf,$0.00,$0.00,$0.00,$0.00,"$5,668.26","$5,668.26",$0.00
3332,7016,14,3,09-Feb-15,09-Feb-15,,0_3332_2015_2_9_114451.pdf,"$1,974.86",$0.00,$0.00,$0.00,$0.00,"$1,974.86",$0.00
3333,3827,15,3,10-Feb-15,30-Apr-15,,0_3333_2015_4_30_142417.pdf,$226.33,$373.00,"$4,001.00",$0.00,"$1,960.88","$6,561.21",$0.00
3334,3827,14,3,10-Feb-15,10-Feb-15,,0_3334_2015_2_10_152550.pdf,$0.00,$0.00,$0.00,$0.00,"$12,842.82","$12,842.82",$0.00
3335,7092,15,1,11-Feb-15,,,,,,,,,,
3336,3406,15,1,11-Feb-15,,,,,,,,,,
3337,3406,14,3,11-Feb-15,11-Feb-15,,0_3337_2015_2_11_164335.pdf,$0.00,$0.00,$0.00,$0.00,"$3,960.90","$3,960.90",$0.00
3338,4254,15,3,11-Feb-15,27-Apr-15,,0_3338_2015_4_27_83646.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3339,4254,14,3,11-Feb-15,11-Feb-15,,0_3339_2015_2_11_173538.pdf,"$3,153.00",$0.00,$0.00,$0.00,$0.00,"$3,153.00",$0.00
3340,4289,15,3,12-Feb-15,01-May-15,,0_3340_2015_5_1_122619.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3341,4289,14,3,12-Feb-15,12-Feb-15,,0_3341_2015_2_12_144528.pdf,$0.00,$0.00,$0.00,$0.00,"$4,914.92","$4,914.92",$0.00
3342,3755,15,3,13-Feb-15,11-May-15,,0_3342_2015_5_11_105013.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3343,3755,14,5,13-Feb-15,13-Feb-15,13-Feb-15,0_3343_2015_2_13_163420.pdf,$0.00,$0.00,$0.00,$0.00,"$9,763.34","$9,763.34",$0.00
3344,3375,15,3,13-Feb-15,23-Apr-15,,0_3344_2015_4_23_94927.pdf,$0.00,$0.00,$0.00,$0.00,$801.71,$801.71,$0.00
3345,3375,14,3,13-Feb-15,13-Feb-15,,0_3345_2015_2_13_154426.pdf,$0.00,$0.00,$0.00,$0.00,"$17,145.66","$17,145.66",$0.00
3346,3824,15,3,13-Feb-15,15-Jan-16,,0_3346_2016_1_15_164234.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3347,3136,15,5,14-Feb-15,05-May-15,15-Jan-16,0_3347_2016_1_15_165358.pdf,"$2,664.56",$145.00,$158.02,$499.00,$0.00,"$3,466.58",$250.00
3348,3136,14,3,14-Feb-15,14-Feb-15,,0_3348_2015_2_14_203351.pdf,$780.92,$0.00,$0.00,$0.00,$0.00,$780.92,$0.00
3349,7098,15,1,15-Feb-15,,,,,,,,,,
3350,6961,15,3,17-Feb-15,11-May-15,,0_3350_2015_5_11_15153.pdf,$522.37,$0.00,$0.00,$0.00,$0.00,$522.37,$0.00
3351,6165,13,3,17-Feb-15,17-Feb-15,,0_3351_2015_2_17_93543.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00
3352,6087,15,3,17-Feb-15,01-May-15,,0_3352_2015_5_1_94229.pdf,$317.43,$0.00,$0.00,$0.00,$353.65,$671.08,"$2,500.00"
3353,3973,15,5,17-Feb-15,17-Feb-15,30-Apr-15,0_3353_2015_4_30_141122.pdf,$0.00,$0.00,$0.00,$0.00,$268.06,$268.06,$0.00
3354,3973,14,5,17-Feb-15,27-Feb-15,27-Feb-15,0_3354_2015_2_27_6728.pdf,$0.00,$0.00,$0.00,$0.00,"$3,000.00","$3,000.00",$0.00
3355,4515,14,3,18-Feb-15,18-Feb-15,,0_3355_2015_2_18_12251.pdf,$0.00,$0.00,$0.00,$0.00,"$1,300.00","$1,300.00",$0.00
3356,4220,15,3,18-Feb-15,15-Jan-16,,0_3356_2016_1_15_84245.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3357,4220,14,3,18-Feb-15,18-Feb-15,,0_3357_2015_2_18_143620.pdf,$0.00,$0.00,$0.00,$0.00,"$22,181.64","$22,181.64",$0.00
3358,3303,15,1,18-Feb-15,,,,,,,,,,
3359,6896,15,1,19-Feb-15,,,,,,,,,,
3360,4201,15,3,19-Feb-15,08-Dec-17,,0_3360_2017_12_8_103130.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3361,4752,15,5,19-Feb-15,15-Apr-15,11-Jan-16,0_3361_2016_1_11_145430.pdf,$170.59,$0.00,$0.00,$0.00,$0.00,$170.59,"$1,750.00"
3362,5024,15,3,19-Feb-15,08-Jan-16,,0_3362_2016_1_8_145854.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3363,4481,15,1,20-Feb-15,,,,,,,,,,
3364,7110,15,1,20-Feb-15,,,,,,,,,,
3365,4234,15,3,20-Feb-15,01-May-15,,0_3365_2015_5_1_2326.pdf,$272.64,$0.00,$0.00,$50.00,$0.00,$322.64,$0.00
3366,4350,15,3,21-Feb-15,22-Feb-15,,0_3366_2015_2_22_12241.pdf,"$2,248.00",$0.00,$0.00,$0.00,$0.00,"$2,248.00",$0.00
3367,4350,13,3,22-Feb-15,22-Feb-15,,0_3367_2015_2_22_12234.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3368,5156,15,3,22-Feb-15,17-Jan-16,,0_3368_2016_1_17_171757.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3369,5156,14,5,22-Feb-15,22-Feb-15,23-Feb-15,0_3369_2015_2_23_15918.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3370,3136,14,3,22-Feb-15,22-Feb-15,,0_3370_2015_2_22_22528.pdf,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",$0.00
3371,5024,14,3,23-Feb-15,23-Feb-15,,0_3371_2015_2_23_111345.pdf,$0.00,$0.00,$0.00,"$1,493.22",$0.00,"$1,493.22",$0.00
3372,7130,15,3,23-Feb-15,08-Jan-16,,0_3372_2016_1_8_153232.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3373,3149,15,3,23-Feb-15,04-May-15,,0_3373_2015_5_4_144931.pdf,$0.00,$0.00,$0.00,"$17,980.00",$0.00,"$17,980.00",$0.00
3374,3149,14,3,23-Feb-15,23-Feb-15,,0_3374_2015_2_23_151333.pdf,$0.00,$0.00,$0.00,"$79,149.78",$0.00,"$79,149.78",$0.00
3375,7147,15,1,23-Feb-15,,,,,,,,,,
3376,3151,15,5,24-Feb-15,15-Jan-16,15-Jan-16,0_3376_2016_1_15_11211.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3377,4280,15,3,24-Feb-15,27-Apr-15,,0_3377_2015_4_27_151247.pdf,"$6,786.15",$0.00,$0.00,$0.00,"$2,005.52","$8,791.67",$0.00
3378,3914,15,3,24-Feb-15,05-May-15,,0_3378_2015_5_5_124516.pdf,$676.42,$0.00,$0.00,"$3,013.02",$0.00,"$3,689.44",$0.00
3379,3914,14,3,24-Feb-15,24-Feb-15,,0_3379_2015_2_24_143843.pdf,$0.00,$0.00,$0.00,$0.00,"$5,717.72","$5,717.72",$0.00
3380,3915,15,3,25-Feb-15,01-May-15,,0_3380_2015_5_1_151826.pdf,$0.00,"$13,146.80",$0.00,$0.00,"$1,000.00","$14,146.80",$0.00
3381,4481,13,3,26-Feb-15,26-Feb-15,,0_3381_2015_2_26_9424.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3382,3251,15,3,26-Feb-15,27-Apr-15,,0_3382_2015_4_27_13576.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3383,4364,15,3,26-Feb-15,09-May-16,,0_3383_2016_5_9_122522.pdf,$0.00,$0.00,$0.00,$0.00,"$3,239.13","$3,239.13",$0.00
3384,4146,15,3,26-Feb-15,28-Apr-15,,0_3384_2015_4_28_115024.pdf,"$1,631.00",$0.00,$0.00,$0.00,$900.00,"$2,531.00",$0.00
3385,4495,15,3,26-Feb-15,04-May-15,,0_3385_2015_5_4_104118.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3386,6895,15,3,27-Feb-15,27-Feb-15,,0_3386_2015_2_27_105135.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3387,4461,14,3,27-Feb-15,27-Feb-15,,0_3387_2015_2_27_11433.pdf,$0.00,$0.00,$0.00,$0.00,$500.00,$500.00,$0.00
3388,3292,15,3,27-Feb-15,27-Apr-15,,0_3388_2015_4_27_10210.pdf,$56.91,$0.00,$0.00,$0.00,"$1,410.25","$1,467.16",$0.00
3389,3292,14,3,27-Feb-15,27-Feb-15,,0_3389_2015_2_27_11642.pdf,$0.00,$0.00,$0.00,$0.00,$500.00,$500.00,$0.00
3390,4265,15,3,27-Feb-15,30-Apr-15,,0_3390_2015_4_30_16710.pdf,"$3,796.21",$0.00,$0.00,$0.00,"$1,346.39","$5,142.60",$0.00
3391,4265,14,3,27-Feb-15,27-Feb-15,,0_3391_2015_2_27_144055.pdf,$0.00,$0.00,$0.00,$0.00,"$2,500.00","$2,500.00",$0.00
3392,4389,15,3,27-Feb-15,01-May-15,,0_3392_2015_5_1_151329.pdf,"$2,879.12",$0.00,$0.00,$0.00,$0.00,"$2,879.12",$0.00
3393,4913,14,3,01-Mar-15,01-Mar-15,,0_3393_2015_3_1_151643.pdf,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",$0.00
3394,6956,15,3,02-Mar-15,29-Jun-15,,0_3394_2015_6_29_182054.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3395,6956,14,3,02-Mar-15,24-Mar-15,,0_3395_2015_3_24_124843.pdf,$0.00,$0.00,$0.00,$0.00,"$1,000.00","$1,000.00",$0.00
3396,5707,15,1,04-Mar-15,,,,,,,,,,
3397,4450,15,3,04-Mar-15,30-Apr-15,,0_3397_2015_4_30_95932.pdf,$950.00,$0.00,$0.00,$0.00,$100.00,"$1,050.00",$0.00
3398,4456,15,1,04-Mar-15,,,,,,,,,,
3399,4456,14,3,04-Mar-15,04-Mar-15,,0_3399_2015_3_4_14618.pdf,$0.00,$0.00,"$25,000.00",$0.00,$0.00,"$25,000.00",$0.00
3400,3827,14,3,05-Mar-15,05-Mar-15,,0_3400_2015_3_5_121554.pdf,$0.00,$0.00,$0.00,$0.00,"$1,170.71","$1,170.71",$0.00
3401,3292,14,3,09-Mar-15,09-Mar-15,,0_3401_2015_3_9_124647.pdf,$0.00,$0.00,$0.00,$0.00,"$3,974.76","$3,974.76",$0.00
3402,3906,15,3,09-Mar-15,01-May-15,,0_3402_2015_5_1_14111.pdf,$0.00,$0.00,$354.04,$0.00,$0.00,$354.04,$0.00
3403,3906,14,3,09-Mar-15,09-Mar-15,,0_3403_2015_3_9_152932.pdf,$0.00,$0.00,$0.00,$0.00,"$2,114.51","$2,114.51",$0.00
3404,4209,15,3,11-Mar-15,23-Jul-15,,0_3404_2015_7_23_91537.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3405,4209,13,3,11-Mar-15,11-Mar-15,,0_3405_2015_3_11_81436.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3406,4526,15,3,11-Mar-15,10-Dec-15,,0_3406_2015_12_10_17939.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3407,3640,15,5,12-Mar-15,30-Apr-15,11-May-15,0_3407_2015_5_11_13355.pdf,"$2,396.96","$1,500.00",$0.00,$0.00,$0.00,"$3,896.96",$250.00
3408,3149,14,3,12-Mar-15,12-Mar-15,,0_3408_2015_3_12_133224.pdf,$0.00,$0.00,$0.00,"$7,312.12",$0.00,"$7,312.12",$0.00
3409,3827,14,3,12-Mar-15,12-Mar-15,,0_3409_2015_3_12_163646.pdf,$0.00,$0.00,$0.00,$0.00,"$7,736.00","$7,736.00",$0.00
3410,4552,15,3,14-Mar-15,30-Apr-15,,0_3410_2015_4_30_83225.pdf,$287.42,$0.00,$0.00,$0.00,$0.00,$287.42,$0.00
3411,3547,15,3,17-Mar-15,05-May-15,,0_3411_2015_5_5_9204.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3412,5783,15,3,19-Mar-15,29-Jan-16,,0_3412_2016_1_29_84922.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3413,5783,14,3,19-Mar-15,19-Mar-15,,0_3413_2015_3_19_114733.pdf,"$1,861.92",$0.00,$0.00,$0.00,$0.00,"$1,861.92",$0.00
3414,3383,14,3,20-Mar-15,20-Mar-15,,0_3414_2015_3_20_94823.pdf,$0.00,$0.00,$0.00,$0.00,"$1,633.52","$1,633.52",$0.00
3415,6224,15,1,20-Mar-15,,,,,,,,,,
3416,7165,15,1,25-Mar-15,,,,,,,,,,
3417,6264,15,1,30-Mar-15,,,,,,,,,,
3418,3936,15,3,02-Apr-15,30-Apr-15,,0_3418_2015_4_30_222030.pdf,$14.67,$0.00,$0.00,$0.00,$0.00,$14.67,$0.00
3419,3200,15,3,02-Apr-15,14-Apr-15,,0_3419_2015_4_14_1643.pdf,$204.14,$0.00,$0.00,$0.00,$0.00,$204.14,$0.00
3420,3132,15,3,03-Apr-15,30-Apr-15,,0_3420_2015_4_30_132739.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3421,3221,15,3,06-Apr-15,06-Apr-15,,0_3421_2015_4_6_11927.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3422,4312,15,3,07-Apr-15,01-May-15,,0_3422_2015_5_1_10010.pdf,"$4,870.63",$625.00,$0.00,$0.00,$0.00,"$5,495.63",$0.00
3423,7035,15,3,07-Apr-15,12-Apr-15,,0_3423_2015_4_12_15951.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3424,4733,15,3,08-Apr-15,11-Jan-16,,0_3424_2016_1_11_12559.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3425,4402,15,3,09-Apr-15,30-Apr-15,,0_3425_2015_4_30_163235.pdf,"$9,781.36",$0.00,$0.00,$0.00,$0.00,"$9,781.36",$0.00
3426,4334,15,3,09-Apr-15,30-Apr-15,,0_3426_2015_4_30_103418.pdf,"$6,239.45",$0.00,$0.00,$0.00,$0.00,"$6,239.45",$0.00
3427,4003,15,3,09-Apr-15,30-Apr-15,,0_3427_2015_4_30_102850.pdf,"$4,532.75",$0.00,$0.00,$0.00,$0.00,"$4,532.75",$0.00
3428,6928,15,1,10-Apr-15,,,,,,,,,,
3429,6938,15,1,10-Apr-15,,,,,,,,,,
3430,4416,15,1,12-Apr-15,,,,,,,,,,
3431,3216,15,1,13-Apr-15,,,,,,,,,,
3432,7165,14,1,13-Apr-15,,,,,,,,,,
3433,7162,15,3,14-Apr-15,16-Apr-15,,0_3433_2015_4_16_143249.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$950.00
3434,3673,15,3,15-Apr-15,05-Feb-16,,0_3434_2016_2_5_9327.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3435,3421,15,1,15-Apr-15,,,,,,,,,,
3436,3135,15,3,15-Apr-15,24-Apr-15,,0_3436_2015_4_24_12325.pdf,$495.64,$0.00,$0.00,$0.00,$0.00,$495.64,$0.00
3437,3647,15,3,16-Apr-15,16-Apr-15,,0_3437_2015_4_16_92932.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3438,3865,15,5,16-Apr-15,17-Apr-15,30-Apr-15,0_3438_2015_4_30_93158.pdf,"$1,404.54",$0.00,$0.00,$0.00,$0.00,"$1,404.54",$0.00
3439,4330,15,3,16-Apr-15,01-May-15,,0_3439_2015_5_1_73934.pdf,$815.05,$0.00,$0.00,$0.00,$250.00,"$1,065.05",$0.00
3440,4164,15,3,17-Apr-15,30-Apr-15,,0_3440_2015_4_30_101643.pdf,$300.89,$0.00,$324.13,$0.00,"$1,532.52","$2,157.54",$0.00
3441,6940,15,5,17-Apr-15,24-Apr-15,24-Apr-15,0_3441_2015_4_24_113919.pdf,$111.29,$0.00,$0.00,$0.00,$0.00,$111.29,$0.00
3442,6135,15,3,17-Apr-15,21-Apr-15,,0_3442_2015_4_21_83347.pdf,$721.48,$0.00,$0.00,$0.00,$0.00,$721.48,$0.00
3443,6191,15,5,19-Apr-15,19-Apr-15,26-Apr-16,0_3443_2016_4_26_175112.pdf,"$1,022.21",$0.00,$0.00,$0.00,$0.00,"$1,022.21",$0.00
3444,4294,15,3,20-Apr-15,20-Apr-15,,0_3444_2015_4_20_92637.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3445,6088,15,3,20-Apr-15,20-Apr-15,,0_3445_2015_4_20_9423.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3446,7173,15,3,20-Apr-15,20-Apr-15,,0_3446_2015_4_20_95246.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3447,7114,15,1,20-Apr-15,,,,,,,,,,
3448,7113,15,3,20-Apr-15,20-Apr-15,,0_3448_2015_4_20_10625.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
3449,3613,15,3,20-Apr-15,27-Apr-15,,0_3449_2015_4_27_14241.pdf,$663.87,$0.00,$0.00,$0.00,$250.00,$913.87,$0.00
3450,7143,15,3,20-Apr-15,21-Apr-15,,0_3450_2015_4_21_13398.pdf,$92.08,$0.00,$0.00,$0.00,$0.00,$92.08,$0.00
3451,6863,15,3,20-Apr-15,20-Apr-15,,0_3451_2015_4_20_133315.pdf,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
